program_name,test_file,usable,llm_test_file,builds,passes,coverage_before,coverage_after,coverage_delta,kept,discard_reason,prompt_mode
pandas_156,test_missing.py,False,,,,,,,,,
pandas_157,test_missing.py,False,,,,,,,,,
pandas_158,test_missing.py,False,,,,,,,,,
pandas_159,test_missing.py,False,,,,,,,,,
pandas_160,test_missing.py,False,,,,,,,,,
pandas_161,test_missing.py,False,,,,,,,,,
pandas_162,test_missing.py,False,,,,,,,,,
pandas_163,test_missing.py,False,,,,,,,,,
pandas_164,test_missing.py,False,,,,,,,,,
pandas_165,test_missing.py,False,,,,,,,,,
pandas_166,test_missing.py,False,,,,,,,,,
pandas_167,test_missing.py,False,,,,,,,,,
pandas_168,test_missing.py,False,,,,,,,,,
pandas_169,test_missing.py,False,,,,,,,,,
pysnooper_1,test_pysnooper.py,True,test_pysnooper_LLAMA_CORNERCASES.py,,,58.0,,,,,CORNERCASES
pysnooper_2,test_pysnooper.py,True,test_pysnooper_LLAMA_CORNERCASES.py,,,46.0,,,,,CORNERCASES
pysnooper_3,test_pysnooper.py,True,test_pysnooper_LLAMA_CORNERCASES.py,,,58.0,,,,,CORNERCASES
sanic_1,test_middleware.py,True,test_middleware_LLAMA_CORNERCASES.py,,,26.0,,,,,CORNERCASES
sanic_2,test_middleware.py,True,test_middleware_LLAMA_CORNERCASES.py,,,25.0,,,,,CORNERCASES
sanic_3,test_middleware.py,True,test_middleware_LLAMA_CORNERCASES.py,,,25.0,,,,,CORNERCASES
sanic_4,test_middleware.py,True,test_middleware_LLAMA_CORNERCASES.py,,,25.0,,,,,CORNERCASES
sanic_5,test_middleware.py,True,test_middleware_LLAMA_CORNERCASES.py,,,25.0,,,,,CORNERCASES
scrapy_1,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_2,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_3,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_4,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_5,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_6,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_7,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,33.0,,,,,CORNERCASES
scrapy_8,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,33.0,,,,,CORNERCASES
scrapy_9,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,33.0,,,,,CORNERCASES
scrapy_10,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_11,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_12,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_13,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_14,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_15,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_16,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_17,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_18,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_19,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_20,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_21,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_22,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_23,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_24,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_25,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_26,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_27,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_28,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_29,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_30,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_31,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_32,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_33,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_34,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_35,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_36,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,31.0,,,,,CORNERCASES
scrapy_37,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_38,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
scrapy_39,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,33.0,,,,,CORNERCASES
scrapy_40,test_command_fetch.py,True,test_command_fetch_LLAMA_CORNERCASES.py,,,32.0,,,,,CORNERCASES
spacy_1,test_tokenizer.py,False,,,,,,,,,
spacy_2,test_tokenizer.py,False,,,,,,,,,
spacy_3,test_tokenizer.py,False,,,,,,,,,
spacy_4,test_tokenizer.py,False,,,,,,,,,
spacy_5,test_tokenizer.py,False,,,,,,,,,
spacy_6,test_tokenizer.py,False,,,,,,,,,
spacy_7,test_tokenizer.py,False,,,,,,,,,
spacy_8,test_tokenizer.py,False,,,,,,,,,
spacy_9,test_tokenizer.py,False,,,,,,,,,
spacy_10,test_tokenizer.py,False,,,,,,,,,
thefuck_1,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,45.0,,,,,CORNERCASES
thefuck_2,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,45.0,,,,,CORNERCASES
thefuck_3,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_4,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_5,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_6,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_7,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_8,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,41.0,,,,,CORNERCASES
thefuck_9,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_10,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_11,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_12,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,41.0,,,,,CORNERCASES
thefuck_13,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,41.0,,,,,CORNERCASES
thefuck_14,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_15,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_16,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_17,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_18,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,41.0,,,,,CORNERCASES
thefuck_19,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_20,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,42.0,,,,,CORNERCASES
thefuck_21,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,44.0,,,,,CORNERCASES
thefuck_22,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,46.0,,,,,CORNERCASES
thefuck_23,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,46.0,,,,,CORNERCASES
thefuck_24,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
thefuck_25,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
thefuck_26,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
thefuck_27,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
thefuck_28,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
thefuck_29,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
thefuck_30,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,74.0,,,,,CORNERCASES
thefuck_31,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,81.0,,,,,CORNERCASES
thefuck_32,test_logs.py,True,test_logs_LLAMA_CORNERCASES.py,,,74.0,,,,,CORNERCASES
tornado_1,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,2.0,,,,,CORNERCASES
tornado_2,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,2.0,,,,,CORNERCASES
tornado_3,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,2.0,,,,,CORNERCASES
tornado_4,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,2.0,,,,,CORNERCASES
tornado_5,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_6,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_7,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_8,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_9,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_10,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_11,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_12,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_13,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_14,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_15,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tornado_16,escape_test.py,True,escape_test_LLAMA_CORNERCASES.py,,,10.0,,,,,CORNERCASES
tqdm_1,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,76.0,,,,,CORNERCASES
tqdm_2,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,76.0,,,,,CORNERCASES
tqdm_3,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,73.0,,,,,CORNERCASES
tqdm_4,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,71.0,,,,,CORNERCASES
tqdm_5,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,70.0,,,,,CORNERCASES
tqdm_6,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,69.0,,,,,CORNERCASES
tqdm_7,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,82.0,,,,,CORNERCASES
tqdm_8,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,63.0,,,,,CORNERCASES
tqdm_9,tests_tqdm.py,True,tests_tqdm_LLAMA_CORNERCASES.py,,,92.0,,,,,CORNERCASES
youtubedl_1,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_2,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_3,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_4,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_5,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_6,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_7,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_8,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_9,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_10,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,30.0,,,,,CORNERCASES
youtubedl_11,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,27.0,,,,,CORNERCASES
youtubedl_12,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_13,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_14,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,27.0,,,,,CORNERCASES
youtubedl_15,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_16,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_17,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_18,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_19,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_20,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_21,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_22,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_23,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_24,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_25,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_26,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_27,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_28,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_29,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_30,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_31,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_32,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_33,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_34,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_35,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_36,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,28.0,,,,,CORNERCASES
youtubedl_37,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,27.0,,,,,CORNERCASES
youtubedl_38,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,27.0,,,,,CORNERCASES
youtubedl_39,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,29.0,,,,,CORNERCASES
youtubedl_40,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,26.0,,,,,CORNERCASES
youtubedl_41,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,27.0,,,,,CORNERCASES
youtubedl_42,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,26.0,,,,,CORNERCASES
youtubedl_43,test_age_restriction.py,True,test_age_restriction_LLAMA_CORNERCASES.py,,,25.0,,,,,CORNERCASES
